Glon,Glat,ra,dec,HIP,vmag,VarFlag,BTmag,VTmag,B-V
211.3282,-24.7799,79.893206,-9.700799,24844,7.99,,8.052,7.992000000000001,0.06
234.8896,-47.4138,62.156684999999996,-34.119334,19339,7.99,,9.606,8.122,1.249
252.7218,-60.6826,43.581549,-42.568379,13535,7.99,,9.11,8.101,0.8809999999999999
324.2064,-60.7518,355.552753,-53.423315,116937,7.99,,8.856,8.068999999999999,0.7040000000000001
337.7549,-27.9916,292.667731,-59.22158100000001,95940,7.99,,7.922000000000001,7.99,-0.057999999999999996
260.2892,44.6184,163.690026,-8.378891000000001,53364,7.99,,8.067,7.98,0.085
47.206,14.71,275.729805,19.149231,90076,7.99,,8.294,8.013,0.267
35.1961,-70.0232,350.804233,-24.616191,115454,7.99,,9.054,8.087,0.848
176.3542,-42.1976,49.526903000000004,4.969426,15365,7.99,,8.309,8.023,0.287
286.2649,48.0795,181.50295400000002,-13.316768,59013,7.99,1.0,10.104,8.185,1.5930000000000002
221.2497,12.3682,117.64272,-1.609782,38280,7.99,,7.9270000000000005,7.961,-0.045
29.8607,46.0962,239.312975,17.185948,78135,7.99,,8.925,8.066,0.785
111.4148,16.8872,324.35564,75.222105,106748,7.99,,8.252,8.08,0.7
297.2163,59.6772,189.973152,-3.066349,61791,7.99,,9.254,8.086,1.002
159.6896,37.8749,131.50476,57.435136,43021,7.99,,8.16,8.006,0.14
64.202,37.2721,255.58833399999997,40.073009000000006,83370,7.99,1.0,8.487,8.021,0.439
301.1283,62.5008,192.026581,-0.359286,62468,7.99,,8.65,8.045,0.5529999999999999
300.3549,-46.1377,18.31831,-70.881112,5695,7.99,,9.161,8.101,0.907
282.4677,5.9746,158.962313,-51.428455,51868,7.98,,9.855,8.12,1.4469999999999998
180.5374,38.9705,132.252497,41.108056,43280,7.98,1.0,10.116,8.162,1.621
272.0732,-13.9416,121.246402,-58.35900899999999,39557,7.98,1.0,10.221,8.19,1.682
307.2036,-27.025,282.279239,-86.19540400000001,92332,7.98,,8.418,7.935,0.521
331.3925,24.3815,223.508123,-31.628891999999997,72905,7.98,,8.547,8.031,0.47
262.416,18.356,147.517476,-29.905448,48240,7.98,,8.523,8.044,0.491
291.0677,59.9406,186.943307,-2.3853020000000003,60806,7.98,,8.937999999999999,8.076,0.782
307.6541,-59.8829,8.499758,-57.085138,2682,7.98,,9.349,8.096,1.068
333.13,68.9523,203.385001,8.586764,66147,7.98,,9.309,8.095,1.026
279.9263,-44.4419,53.638932,-64.709383,16670,7.98,,8.362,7.996,0.355
286.0813,18.6457,171.38093899999998,-41.3979,55760,7.98,,8.267000000000001,8.0,0.259
336.2146,-34.6613,305.96887200000003,-60.609568,100589,7.98,,9.435,8.081,1.147
150.6208,-42.1077,33.897018,16.195035,10521,7.98,,9.692,8.129,1.3219999999999998
147.8243,23.8201,100.04167199999999,67.32345699999999,31914,7.98,,7.976,7.943,0.035
180.7486,-71.1002,29.441157,-16.132170000000002,9135,7.98,,9.917,8.144,1.4769999999999999
333.3613,64.6277,205.438035,4.77083,66823,7.98,,9.084,8.076,0.88
256.1076,-52.1418,54.06176899999999,-47.200804,16800,7.98,,9.373,8.107999999999999,1.078
33.3625,39.8677,246.362075,17.302928,80465,7.98,,8.693999999999999,8.04,0.619
289.9859,40.7629,182.383483,-21.053148999999998,59275,7.98,,8.204,7.994,0.19399999999999998
330.76,42.1844,213.959294,-16.081369,69683,7.98,,9.579,8.141,1.226
165.0166,-21.4863,57.0789,26.589170000000003,17774,7.98,,9.468,8.11,1.15
150.2399,-54.9225,28.198219,4.663017,8765,7.98,,9.272,8.089,1.014
97.4315,40.5402,243.777878,65.072266,79638,7.98,,9.382,8.081,1.1059999999999999
125.839,43.7149,185.548895,73.248483,60331,7.97,1.0,8.896,8.061,0.7440000000000001
73.3796,70.6714,211.611891,38.417561,68905,7.97,,9.107000000000001,8.093,0.89
34.8471,-13.1522,295.44853900000004,-4.289262,96894,7.97,,8.129,7.984,0.14
192.4496,-25.7237,70.729135,4.740727,21929,7.97,,9.468,8.101,1.158
185.3316,-34.6153,59.888096,4.606712,18650,7.97,,8.369,8.019,0.332
26.117,10.184,270.697735,-1.336385,88376,7.97,,8.139,7.997999999999999,0.136
155.7524,38.6256,134.034021,60.336362,43863,7.97,,9.628,8.104,1.281
323.9724,6.2989,227.28604199999998,-50.86006,74157,7.97,,9.066,8.073,0.8690000000000001
258.1342,48.1599,164.722477,-4.6779779999999995,53672,7.97,,9.861,8.104,1.465
169.309,-43.2461,45.011721,7.749752,13976,7.97,,9.17,8.078,0.9259999999999999
295.1024,51.4978,187.90188999999998,-11.072254,61127,7.97,,8.189,7.926,0.22
348.9624,66.8205,209.584242,10.134596,68251,7.97,,8.657,8.057,0.475
328.8482,61.5142,204.893021,1.0883690000000001,66637,7.97,,8.622,8.035,0.561
11.8903,68.9075,213.55067000000003,18.085219,69549,7.97,,8.69,8.04,0.603
321.9556,50.9712,204.893943,-10.113883999999999,66638,7.97,,9.505,8.099,1.188
188.9816,24.2617,116.158809,31.113925,37761,7.97,,8.32,8.027999999999999,0.4
143.4632,9.719,64.801119,63.957901,20154,7.97,,8.232999999999999,7.9879999999999995,0.22
107.8088,-21.68,354.669959,39.045646000000005,116674,7.97,,9.531,8.117,1.194
20.1258,76.6161,207.102618,23.44926,67364,7.97,,9.481,8.065,1.196
210.7834,-33.5975,71.527562,-12.975256,22163,7.97,,8.231,7.99,0.23
16.6168,36.498,243.52116,4.027464,79563,7.97,,9.086,8.059,0.894
151.2822,24.2293,102.766513,64.339773,32877,7.97,,8.269,8.002,0.254
324.6744,27.2841,215.62772999999999,-31.713873,70257,7.97,,8.501,8.033999999999999,0.44
107.1068,45.1916,223.670827,67.963042,72963,7.97,,8.541,8.033999999999999,0.47600000000000003
217.3934,44.7001,145.441576,15.755189000000001,47557,7.97,,9.329,8.085,1.03
31.2118,-41.3313,320.43388999999996,-18.735454,105465,7.97,,8.775,8.015,0.669
356.7885,37.3553,233.276336,-8.081605,76138,7.97,,8.281,7.98,0.28600000000000003
71.246,-37.1264,333.495369,9.480214,109765,7.97,,9.171,8.061,0.9570000000000001
130.4115,-43.4109,18.603873,19.126839,5800,7.97,,9.261000000000001,8.085,1.0
348.8478,11.1457,248.41947799999997,-31.289071999999997,81082,7.97,,8.092,7.975,0.106
238.9348,-75.7742,28.048021999999996,-32.539871000000005,8721,7.97,,8.097999999999999,7.971,0.1
116.3401,56.8977,200.032297,59.861971999999994,65057,7.96,,8.741,8.026,0.635
70.7388,58.4232,226.92529700000003,42.38813,74030,7.96,1.0,9.887,8.124,1.469
345.428,15.6863,241.91243500000002,-30.562960999999998,79012,7.96,,9.242,8.062000000000001,1.011
269.7668,13.5895,150.35162,-38.098074,49112,7.96,,8.821,8.05,0.6920000000000001
183.4864,-21.1313,69.73881,14.105579,21654,7.96,,8.734,8.01,0.655
319.3558,61.8214,200.53223500000001,-0.06776,65238,7.96,,9.334,8.068,1.079
315.7961,-34.9089,321.271017,-76.525851,105746,7.96,,8.406,8.006,0.39799999999999996
0.2477,-26.9523,296.632079,-39.425465,97302,7.96,,9.386000000000001,8.116,1.082
252.0497,-69.9744,32.66684,-38.367186,10161,7.96,,9.752,8.113,1.371
158.4088,47.2574,148.413103,55.76925,48515,7.96,,9.112,8.066,0.909
285.6874,37.0077,177.858575,-23.846737,57822,7.96,,8.496,8.011000000000001,0.46
46.1137,25.422,264.717214,22.274695,86366,7.96,,8.341000000000001,8.0,0.341
9.5548,22.142,252.24915,-8.930014,82303,7.96,,8.532,8.0,0.499
308.2017,-66.257,9.509919,-50.733967,2993,7.96,,8.189,7.992000000000001,0.18100000000000002
48.7065,60.4936,226.455111,31.064711,73868,7.96,,9.861,8.11,1.46
19.265,-12.9888,288.59227599999997,-17.902138,94534,7.96,,9.247,8.105,1.0090000000000001
270.0617,-46.6737,56.93294,-57.630168000000005,17725,7.96,,9.542,8.095,1.22
82.0233,66.1446,214.29453999999998,43.555164000000005,69805,7.96,,9.749,8.104,1.376
310.3442,-56.9741,4.851172,-59.690951,1560,7.96,,9.206,8.074,0.973
19.8327,9.9953,267.902271,-6.863264999999999,87396,7.96,,9.84,8.15,1.412
137.6067,-30.3824,27.599667999999998,30.803518,8557,7.96,,8.581,8.024,0.521
130.096,-47.9039,17.817656,14.691733,5557,7.96,,9.22,8.067,0.96
312.4438,3.317,211.10410499999998,-58.200587,68759,7.95,,8.186,7.952000000000001,0.218
350.7157,-40.407,314.212334,-48.671428000000006,103395,7.95,,8.182,7.874,0.293
96.3745,-11.2859,335.49276000000003,43.744923,110421,7.95,,9.458,8.107999999999999,1.1440000000000001
6.6729,19.953,252.521512,-12.387458,82388,7.95,,8.685,8.013,0.627
335.9312,16.8066,232.765014,-35.639781,75986,7.95,,8.277999999999999,7.9910000000000005,0.272
35.8403,-67.4638,348.12521200000003,-23.819526,114568,7.95,,8.453,8.004,0.446
90.6847,-29.1489,341.68740099999997,25.803368,112453,7.95,,8.049,7.966,0.08199999999999999
340.3561,0.9177,251.08789,-44.378741,81949,7.95,,8.238999999999999,7.957000000000001,0.267
356.0533,31.9676,236.833839,-12.221297999999999,77337,7.95,,9.377,8.081,1.145
299.732,-29.6127,60.685269999999996,-86.245349,18872,7.95,,8.346,7.977,0.32299999999999995
104.0956,-11.9804,345.366895,46.829894,113679,7.95,,8.362,7.976,0.389
318.3989,77.1737,196.368573,14.725432999999999,63878,7.95,,8.469,7.996,0.45799999999999996
328.7359,-52.9482,343.325667,-57.854265000000005,113022,7.95,,9.526,8.077,1.222
95.2928,5.6484,317.11521600000003,56.045336,104356,7.95,,8.354,7.982,0.39
299.8276,65.3048,191.56176000000002,2.464298,62318,7.95,,8.339,7.996,0.376
46.5963,-33.2745,318.307101,-4.266729,104743,7.95,1.0,8.334,7.997999999999999,0.319
169.1123,39.6458,133.166563,49.944958,43592,7.95,,8.437999999999999,7.997999999999999,0.44299999999999995
21.9819,25.5964,255.273731,2.552412,83264,7.95,,8.448,7.992000000000001,0.43
166.3019,-0.4591,76.612433,40.037476,23762,7.95,,8.112,7.99,0.11800000000000001
341.9874,-67.0349,353.018579,-43.589995,116154,7.95,1.0,8.679,8.021,0.617
53.9658,-3.7069,296.19923,16.815172,97149,7.95,,7.954,7.882000000000001,0.071
50.7922,-34.6491,321.279608,-1.98865,105750,7.95,,8.12,7.975,0.136
308.2397,37.141,197.547121,-25.537485999999998,64253,7.95,,9.107999999999999,8.049,0.9179999999999999
278.6654,32.3918,170.114605,-26.157446,55385,7.95,,8.615,8.017000000000001,0.5579999999999999
305.0241,45.452,194.39685500000002,-17.394807,63248,7.95,,8.586,8.008,0.516
330.3609,-5.2654,247.846673,-55.939824,80913,7.95,,8.029,7.9670000000000005,0.09300000000000001
185.9596,-28.5507,65.069285,7.853689999999999,20244,7.95,,8.061,7.978,0.159
245.258,-44.9836,65.477524,-41.220181,20385,7.95,,8.467,7.997000000000001,0.456
155.6429,44.5749,145.245229,58.589276,47496,7.95,,9.096,8.033999999999999,0.9209999999999999
206.5273,65.4698,165.239944,27.132209000000003,53850,7.95,,8.523,8.001,0.5
223.4247,-25.2578,83.948998,-19.946784,26285,7.95,,9.988999999999999,8.117,1.556
303.2825,56.7811,193.052583,-6.090195,62810,7.95,,8.287,7.99,0.282
22.4699,16.1956,263.719636,-1.6051879999999998,86028,7.95,,8.22,7.973,0.35100000000000003
275.692,-33.3023,81.47350899999999,-65.74222900000001,25389,7.94,,9.817,8.097999999999999,1.454
265.283,-42.5724,66.083177,-55.833926,20566,7.94,,9.832,8.103,1.479
161.336,39.8155,134.621019,55.861571999999995,44065,7.94,,9.138,8.032,0.9540000000000001
288.1751,-41.1753,49.901747,-71.44176,15485,7.94,,9.296,8.046,1.0659999999999998
295.1547,59.0843,188.865063,-3.546011,61441,7.94,,9.939,8.12,1.514
295.0178,-46.6362,28.533924,-69.516722,8869,7.94,,9.824,8.105,1.435
90.6893,-70.388,2.376761,-10.187542,771,7.94,,9.822000000000001,8.097000000000001,1.439
280.4354,65.8035,183.80796,4.525655,59755,7.94,,9.16,8.051,0.956
6.4314,33.1745,241.593179,-4.7542089999999995,78897,7.94,,8.443,7.986000000000001,0.442
319.9711,38.8199,207.13007199999998,-22.155704,67368,7.94,,8.847999999999999,8.008,0.7390000000000001
331.0857,28.287,221.032252,-28.352901,72035,7.94,,9.442,8.057,1.172
212.2834,31.0394,130.803769,14.107593,42797,7.94,,9.029,8.056000000000001,0.8540000000000001
192.7537,-68.6547,33.942258,-18.238174,10542,7.94,,9.491,8.288,1.033
4.6721,-17.4031,286.954639,-32.580024,93955,7.94,,9.129,8.055,0.93
302.3907,-51.6649,13.667432000000002,-65.46011700000001,4273,7.94,,8.507,7.977,0.506
214.0973,-36.8287,69.540363,-16.727418,21590,7.94,,9.596,8.068999999999999,1.2830000000000001
265.2562,24.96,154.604614,-26.500345000000003,50478,7.94,,9.148,8.045,0.94
348.9419,-36.3213,307.995846,-50.184977,101301,7.94,,9.121,8.029,0.9440000000000001
349.5101,35.8965,230.039088,-13.191652,75050,7.94,,8.396,7.955,0.408
186.7266,-4.9675,85.602576,20.612613,26880,7.94,,8.091000000000001,7.957000000000001,0.129
329.4931,46.9549,211.050357,-12.12979,68735,7.94,,8.373,7.977,0.40299999999999997
98.0198,49.1476,227.241592,60.796313,74134,7.94,,9.552999999999999,8.052999999999999,1.262
192.5263,6.0392,98.90270600000001,20.888793,31483,7.93,,8.372,7.979,0.408
302.5962,-29.7714,19.15246,-87.34046,5953,7.93,,10.071,8.126,1.614
225.9594,-32.1082,77.793205,-24.349251000000002,24148,7.93,,9.137,8.014,0.9670000000000001
168.71,-14.8458,65.157445,28.89201,20262,7.93,1.0,8.228,7.976,0.24
113.7552,58.2612,202.022596,58.209277,65690,7.93,,8.336,7.974,0.36700000000000005
94.0932,-54.0108,356.325999,5.116209,117169,7.93,,8.498,8.037,0.486
175.0315,-43.5283,47.893262,4.723262999999999,14835,7.93,,9.06,8.02,0.904
63.0601,40.0387,251.895932,39.445734,82200,7.93,,9.425,8.033,1.177
17.8839,-56.1173,334.194669,-30.488595,109999,7.93,,9.151,8.03,0.965
14.7539,16.1829,260.00056800000004,-8.023155000000001,84803,7.93,,8.716000000000001,8.002,0.66
266.785,-60.9369,38.421658,-48.389804999999996,11908,7.93,,8.539,8.0,0.505
354.1801,65.0217,212.411706,10.25854,69180,7.93,,8.211,7.926,0.243
186.3872,13.4193,103.407957,29.517888,33098,7.93,,9.47,8.054,1.196
33.0447,-32.7666,312.703451,-14.200382999999999,102903,7.93,,9.165,8.052,0.9590000000000001
60.9304,-50.4126,338.476575,-4.885114,111381,7.93,,9.168,8.037,0.973
120.2419,-20.2754,9.434987,42.524815999999994,2966,7.93,,8.46,7.98,0.46399999999999997
276.5152,-67.2646,27.398084000000004,-46.76867,8498,7.93,,8.763,8.017999999999999,0.664
124.0901,-57.0569,13.492593,5.809152,4231,7.93,,9.305,8.056000000000001,1.065
86.2115,63.2061,216.03200099999998,46.769714,70393,7.93,,8.578,7.99,0.5589999999999999
40.0049,48.1734,239.46363599999998,24.384952,78187,7.93,,10.047,8.097999999999999,1.617
102.2752,36.2997,250.08887099999998,70.237574,81627,7.93,,8.315,7.956,0.34
230.9003,-49.7406,59.119647,-31.695446999999998,18435,7.93,,8.061,7.94,0.109
261.1338,-36.7361,76.91247,-53.55730500000001,23857,7.93,,8.523,7.983,0.524
297.3844,-28.5195,85.74462,-84.90100799999999,26932,7.93,,8.469,7.984,0.483
3.0135,-10.4059,278.637031,-31.262315,91067,7.93,,9.282,8.029,1.068
329.7584,65.5024,203.684902,4.911314,66256,7.93,,9.525,8.058,1.236
324.9157,5.5113,229.20810099999997,-51.047563000000004,74766,7.93,,10.033999999999999,8.107000000000001,1.599
304.696,77.8979,193.24231699999999,15.031519,62852,7.92,,8.378,7.8870000000000005,0.462
143.0257,-31.4211,32.326926,28.394216999999998,10045,7.92,,8.022,7.9270000000000005,0.09300000000000001
173.9817,31.1595,120.779151,45.619007,39384,7.92,,9.301,8.038,1.0759999999999998
45.8981,40.1637,249.203979,26.532179,81349,7.92,,8.485,7.992999999999999,0.46299999999999997
215.8347,50.7799,150.97071100000002,18.951072,49307,7.92,,8.976,8.007,0.851
31.5389,68.0876,217.066882,24.517546,70761,7.92,,8.892999999999999,8.011000000000001,0.8
251.4124,52.9436,164.698899,1.729216,53666,7.92,,9.141,8.049,0.9440000000000001
331.8066,-6.5524,251.260298,-55.719032999999996,81997,7.92,,7.939,7.916,0.026000000000000002
73.4645,34.0852,260.93581,47.270708,85118,7.92,,8.565,7.928999999999999,0.563
47.3677,0.62,288.99162,13.108182000000001,94682,7.92,,7.983,7.931,0.066
161.7129,21.7266,102.785117,54.419114,32887,7.92,,8.557,8.017999999999999,0.505
60.6902,-29.3502,321.712189,7.920501,105896,7.92,,9.202,8.039,0.998
135.4052,7.8782,46.705557,67.41050600000001,14476,7.92,,8.682,7.995,0.635
54.969,-19.9396,310.912042,9.114403,102296,7.92,,8.267999999999999,7.954,0.298
32.5862,4.8521,278.382252,1.9035669999999998,90985,7.92,,8.207,7.947,0.214
107.6358,-42.0621,0.8764270000000001,19.381496,282,7.92,,9.749,8.062999999999999,1.4080000000000001
272.505,-69.3131,27.320788,-44.241299,8477,7.92,,9.469,8.047,1.189
81.9239,8.1272,301.158993,46.829258,98867,7.92,,9.66,8.059,1.341
147.0234,-36.3053,33.738094,22.628847,10468,7.92,,8.291,7.937,0.37
258.1136,80.412,185.675454,20.148914,60368,7.92,,9.584,8.052999999999999,1.286
210.3301,-71.4054,33.40033,-24.790206,10367,7.92,,8.472999999999999,7.985,0.47100000000000003
165.1586,-62.4534,31.061038,-5.710941,9658,7.91,,9.497,8.023,1.2409999999999999
331.3774,-40.4252,319.72500499999995,-63.049352,105227,7.91,1.0,8.222000000000001,7.942,0.266
98.3265,-44.6231,355.009204,14.810523000000002,116780,7.91,,8.229,7.945,0.27
266.9497,70.5487,181.364148,10.960668,58968,7.91,,8.416,7.954,0.46299999999999997
21.3983,-41.9025,318.68951200000004,-25.911261,104882,7.91,,8.131,7.8420000000000005,0.272
165.2301,-3.0407,73.115992,39.284116,22661,7.91,,9.61,8.011000000000001,1.33
40.8335,-29.3205,312.453288,-6.6969259999999995,102820,7.91,,8.532,7.971,0.531
3.4122,-61.1021,340.76865699999996,-37.67053,112171,7.91,,9.496,8.04,1.227
26.4691,23.4287,259.12053199999997,5.128274,84495,7.91,,8.309,7.942,0.348
73.8739,60.0937,224.03338399999998,43.317803999999995,73078,7.91,,8.908,7.992000000000001,0.807
226.3052,11.164,118.97581100000001,-6.526757,38743,7.91,,9.45,8.02,1.207
314.621,-16.1934,239.989073,-74.605041,78365,7.91,,9.857999999999999,8.062000000000001,1.495
8.5213,51.4597,227.75170699999998,7.324469000000001,74288,7.91,,9.025,7.997000000000001,0.895
358.2148,36.7273,234.52361800000003,-7.676111,76555,7.91,,9.427,8.05,1.165
141.6736,-12.7118,39.787110999999996,46.203478000000004,12362,7.91,,7.898,7.909,-0.005
227.2797,-43.1273,66.21628199999999,-28.208537,20607,7.91,,9.27,8.027000000000001,1.061
2.0754,-17.4423,285.91062999999997,-34.90077,93593,7.91,,9.575,8.042,1.288
97.2087,20.2988,293.507241,65.530957,96222,7.91,,8.065,7.9239999999999995,0.136
231.8557,37.2247,143.918589,2.637427,47081,7.91,,9.247,8.03,1.04
336.9468,58.336,209.936432,0.049079000000000005,68373,7.91,,9.107999999999999,8.014,0.945
257.3926,10.4336,136.961178,-32.038028999999995,44803,7.91,,9.736,8.059,1.3880000000000001
219.8849,23.6279,126.983995,4.821436,41509,7.91,,9.331,8.027000000000001,1.1079999999999999
22.4089,-0.0347,278.049145,-9.370357,90867,7.91,,8.227,7.89,0.325
229.0128,67.4989,169.960472,19.082316,55331,7.91,,9.328,8.027999999999999,1.105
108.9756,-23.604,356.682969,37.50775,117268,7.91,,9.656,8.05,1.345
10.6556,11.0985,262.28049,-14.080649,85562,7.91,,8.641,7.992999999999999,0.594
147.9736,-83.9389,15.615526999999998,-21.610578,4855,7.91,,8.945,8.06,0.799
196.0969,17.8525,112.033749,22.651912,36279,7.91,,9.33,8.057,1.084
292.5408,75.3708,190.182783,12.71542,61869,7.91,,9.927999999999999,8.082,1.53
62.9983,-39.3647,330.782343,3.18241,108855,7.91,,9.699,8.062000000000001,1.37
253.845,-72.6963,29.317285,-37.496426,9106,7.91,,9.496,8.042,1.23
134.7343,-53.8318,19.867971,8.396376,6195,7.9,,9.106,8.001,0.953
180.6757,49.0445,145.621419,40.973504,47611,7.9,,8.745,7.99,0.6890000000000001
343.8951,-52.7675,334.448569,-50.324956,110074,7.9,,8.331,7.944,0.377
246.4985,-38.451,74.24514599999999,-41.983619,23012,7.9,,8.113999999999999,7.9239999999999995,0.174
14.044,3.02,271.239384,-15.288707,88558,7.9,,8.73,7.992000000000001,0.6609999999999999
146.3692,-20.5742,40.721137,37.173912,12678,7.9,,8.146,7.917999999999999,0.218
130.8404,33.9306,149.770575,80.37989300000001,48938,7.9,,9.057,8.073,0.6
196.709,-58.5346,44.119783,-15.019657999999998,13705,7.9,,8.155,7.925,0.214
201.9512,-76.6797,27.179265,-23.869756,8434,7.9,,8.475,7.957000000000001,0.469
303.5193,-36.4588,9.949575,-80.656137,3131,7.9,,8.806000000000001,7.997999999999999,0.7440000000000001
102.1571,-20.5843,347.857812,38.219811,114504,7.9,,8.446,7.957000000000001,0.478
313.4437,-32.8135,317.388581,-79.27377800000001,104453,7.9,,8.51,7.965,0.517
264.7175,64.7138,177.43571200000002,6.523217,57676,7.9,,8.668,7.973,0.6409999999999999
348.6648,-33.2483,303.180171,-50.311384999999994,99595,7.9,,8.37,7.957000000000001,0.41200000000000003
8.3475,-14.1096,285.000991,-28.050789,93277,7.9,,8.171,7.921,0.21
198.3595,74.9907,176.054472,29.895417,57239,7.9,,7.957999999999999,7.894,0.046
185.3005,-12.9889,77.666445,17.440238,24103,7.9,1.0,7.934,7.891,0.044000000000000004
44.7476,14.7637,274.652378,17.002934,89720,7.89,,8.635,7.968,0.636
159.07,3.0132,74.269173,47.878836,23024,7.89,,7.8870000000000005,7.888999999999999,0.003
345.1736,-51.4475,332.07300299999997,-50.105428,109277,7.89,,8.221,7.917000000000001,0.289
172.7269,30.7139,119.91985600000001,46.620055,39074,7.89,,8.433,7.871,0.5529999999999999
234.7887,-86.6814,16.358484,-28.320227000000003,5105,7.89,,9.669,8.046,1.375
170.1845,40.2224,133.970675,49.087144,43849,7.89,,9.231,7.981,1.0659999999999998
193.3894,-63.8166,38.509369,-16.130803,11937,7.89,,9.701,8.038,1.39
312.2934,76.5535,195.0922,13.844241,63472,7.89,,8.999,7.992000000000001,0.86
236.4807,50.4943,156.855954,7.216388,51195,7.89,,8.335,7.919,0.39299999999999996
134.9693,-35.1566,23.860874,26.68426,7406,7.89,,8.658,8.011000000000001,0.599
251.1938,-39.712,72.668501,-45.668363,22514,7.89,,8.515,7.952999999999999,0.53
158.0459,-3.454,66.289641,44.364779999999996,20624,7.89,,9.674,8.043,1.365
295.5501,40.1321,186.760496,-22.389632000000002,60753,7.89,,8.543,7.957999999999999,0.523
82.7446,18.1926,287.806999,52.024541,94266,7.89,,8.09,7.914,0.16899999999999998
333.465,-0.9943,246.25886400000002,-50.748488,80430,7.89,,7.933,7.885,0.054000000000000006
